img_id,class_id,class_name,image_path
ILSVRC2012_val_00048535,n02408429,water buffalo,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048535.JPEG
ILSVRC2012_val_00029841,n02930766,cab,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029841.JPEG
ILSVRC2012_val_00030591,n02092339,Weimaraner,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00030591.JPEG
ILSVRC2012_val_00017774,n04049303,rain barrel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00017774.JPEG
ILSVRC2012_val_00000889,n02097209,standard schnauzer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000889.JPEG
ILSVRC2012_val_00011532,n02606052,rock beauty,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011532.JPEG
ILSVRC2012_val_00019337,n03255030,dumbbell,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019337.JPEG
ILSVRC2012_val_00041615,n03617480,kimono,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041615.JPEG
ILSVRC2012_val_00043287,n03763968,military uniform,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00043287.JPEG
ILSVRC2012_val_00008686,n01632777,axolotl,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008686.JPEG
ILSVRC2012_val_00044016,n03042490,cliff dwelling,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00044016.JPEG
ILSVRC2012_val_00009858,n02092339,Weimaraner,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00009858.JPEG
ILSVRC2012_val_00033649,n03492542,hard disc,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033649.JPEG
ILSVRC2012_val_00016810,n02137549,mongoose,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00016810.JPEG
ILSVRC2012_val_00014813,n02123394,Persian cat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00014813.JPEG
ILSVRC2012_val_00008104,n02087394,Rhodesian ridgeback,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008104.JPEG
ILSVRC2012_val_00038320,n03041632,cleaver,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038320.JPEG
ILSVRC2012_val_00042088,n03868863,oxygen mask,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00042088.JPEG
ILSVRC2012_val_00009673,n02113978,Mexican hairless,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00009673.JPEG
ILSVRC2012_val_00025296,n13133613,ear,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00025296.JPEG
ILSVRC2012_val_00047105,n01664065,loggerhead,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047105.JPEG
ILSVRC2012_val_00041221,n02643566,lionfish,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041221.JPEG
ILSVRC2012_val_00019765,n01774384,black widow,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019765.JPEG
ILSVRC2012_val_00006009,n03649909,lawn mower,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006009.JPEG
ILSVRC2012_val_00005015,n03924679,photocopier,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00005015.JPEG
ILSVRC2012_val_00036818,n04409515,tennis ball,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00036818.JPEG
ILSVRC2012_val_00012160,n02509815,lesser panda,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012160.JPEG
ILSVRC2012_val_00021137,n02487347,macaque,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00021137.JPEG
ILSVRC2012_val_00024980,n02871525,bookshop,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024980.JPEG
ILSVRC2012_val_00037744,n02823750,beer glass,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00037744.JPEG
ILSVRC2012_val_00019231,n02093859,Kerry blue terrier,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019231.JPEG
ILSVRC2012_val_00008902,n01667778,terrapin,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008902.JPEG
ILSVRC2012_val_00004369,n01704323,triceratops,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004369.JPEG
ILSVRC2012_val_00044046,n12985857,coral fungus,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00044046.JPEG
ILSVRC2012_val_00010094,n09229709,bubble,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010094.JPEG
ILSVRC2012_val_00024153,n03179701,desk,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024153.JPEG
ILSVRC2012_val_00033346,n02871525,bookshop,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033346.JPEG
ILSVRC2012_val_00003953,n02085782,Japanese spaniel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003953.JPEG
ILSVRC2012_val_00041657,n03459775,grille,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041657.JPEG
ILSVRC2012_val_00043733,n03201208,dining table,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00043733.JPEG
ILSVRC2012_val_00029608,n09472597,volcano,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029608.JPEG
ILSVRC2012_val_00000946,n02106662,German shepherd,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000946.JPEG
ILSVRC2012_val_00039624,n02487347,macaque,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039624.JPEG
ILSVRC2012_val_00011661,n01629819,European fire salamander,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011661.JPEG
ILSVRC2012_val_00034422,n04125021,safe,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034422.JPEG
ILSVRC2012_val_00035366,n02127052,lynx,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00035366.JPEG
ILSVRC2012_val_00046182,n03259280,Dutch oven,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046182.JPEG
ILSVRC2012_val_00042584,n12057211,yellow lady's slipper,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00042584.JPEG
ILSVRC2012_val_00046662,n03532672,hook,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046662.JPEG
ILSVRC2012_val_00032835,n03706229,magnetic compass,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00032835.JPEG
ILSVRC2012_val_00015748,n07734744,mushroom,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00015748.JPEG
ILSVRC2012_val_00003537,n02317335,starfish,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003537.JPEG
ILSVRC2012_val_00038443,n01833805,hummingbird,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038443.JPEG
ILSVRC2012_val_00035732,n03761084,microwave,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00035732.JPEG
ILSVRC2012_val_00038463,n02165456,ladybug,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038463.JPEG
ILSVRC2012_val_00029262,n02085782,Japanese spaniel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029262.JPEG
ILSVRC2012_val_00012140,n02108000,EntleBucher,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012140.JPEG
ILSVRC2012_val_00027620,n02835271,bicycle-built-for-two,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00027620.JPEG
ILSVRC2012_val_00009069,n03095699,container ship,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00009069.JPEG
ILSVRC2012_val_00044395,n02526121,eel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00044395.JPEG
ILSVRC2012_val_00029574,n04487394,trombone,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029574.JPEG
ILSVRC2012_val_00011220,n04590129,window shade,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011220.JPEG
ILSVRC2012_val_00019254,n04552348,warplane,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019254.JPEG
ILSVRC2012_val_00044702,n03483316,hand blower,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00044702.JPEG
ILSVRC2012_val_00011533,n02795169,barrel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011533.JPEG
ILSVRC2012_val_00048807,n03840681,ocarina,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048807.JPEG
ILSVRC2012_val_00034055,n02093256,Staffordshire bullterrier,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034055.JPEG
ILSVRC2012_val_00007138,n07684084,French loaf,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007138.JPEG
ILSVRC2012_val_00043257,n02500267,indri,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00043257.JPEG
ILSVRC2012_val_00032462,n02981792,catamaran,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00032462.JPEG
ILSVRC2012_val_00034452,n02442845,mink,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034452.JPEG
ILSVRC2012_val_00004335,n01773549,barn spider,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004335.JPEG
ILSVRC2012_val_00038502,n04326547,stone wall,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038502.JPEG
ILSVRC2012_val_00037328,n01592084,chickadee,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00037328.JPEG
ILSVRC2012_val_00049130,n02100236,German short-haired pointer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049130.JPEG
ILSVRC2012_val_00039878,n03657121,lens cap,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039878.JPEG
ILSVRC2012_val_00007708,n07920052,espresso,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007708.JPEG
ILSVRC2012_val_00002681,n01592084,chickadee,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00002681.JPEG
ILSVRC2012_val_00020990,n02776631,bakery,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020990.JPEG
ILSVRC2012_val_00037488,n01484850,great white shark,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00037488.JPEG
ILSVRC2012_val_00009288,n02319095,sea urchin,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00009288.JPEG
ILSVRC2012_val_00033988,n02130308,cheetah,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033988.JPEG
ILSVRC2012_val_00042664,n01667778,terrapin,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00042664.JPEG
ILSVRC2012_val_00000087,n02483708,siamang,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000087.JPEG
ILSVRC2012_val_00046323,n02025239,ruddy turnstone,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046323.JPEG
ILSVRC2012_val_00017966,n02092339,Weimaraner,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00017966.JPEG
ILSVRC2012_val_00037194,n02097209,standard schnauzer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00037194.JPEG
ILSVRC2012_val_00040983,n02487347,macaque,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00040983.JPEG
ILSVRC2012_val_00027346,n02877765,bottlecap,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00027346.JPEG
ILSVRC2012_val_00014936,n03938244,pillow,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00014936.JPEG
ILSVRC2012_val_00043571,n03063599,coffee mug,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00043571.JPEG
ILSVRC2012_val_00027486,n01817953,African grey,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00027486.JPEG
ILSVRC2012_val_00039245,n02992529,cellular telephone,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039245.JPEG
ILSVRC2012_val_00009898,n02408429,water buffalo,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00009898.JPEG
ILSVRC2012_val_00027168,n02102177,Welsh springer spaniel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00027168.JPEG
ILSVRC2012_val_00013666,n02395406,hog,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013666.JPEG
ILSVRC2012_val_00000368,n03998194,prayer rug,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000368.JPEG
ILSVRC2012_val_00030047,n07753275,pineapple,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00030047.JPEG
ILSVRC2012_val_00002921,n02085620,Chihuahua,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00002921.JPEG
ILSVRC2012_val_00008077,n04557648,water bottle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008077.JPEG
ILSVRC2012_val_00020540,n02981792,catamaran,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020540.JPEG
ILSVRC2012_val_00003095,n01739381,vine snake,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003095.JPEG
ILSVRC2012_val_00014029,n02133161,American black bear,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00014029.JPEG
ILSVRC2012_val_00041528,n02256656,cicada,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041528.JPEG
ILSVRC2012_val_00049719,n02105056,groenendael,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049719.JPEG
ILSVRC2012_val_00013862,n02113624,toy poodle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013862.JPEG
ILSVRC2012_val_00014174,n02086240,Shih-Tzu,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00014174.JPEG
ILSVRC2012_val_00018843,n02128925,jaguar,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018843.JPEG
ILSVRC2012_val_00040011,n04325704,stole,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00040011.JPEG
ILSVRC2012_val_00013638,n07684084,French loaf,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013638.JPEG
ILSVRC2012_val_00047093,n02966687,carpenter's kit,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047093.JPEG
ILSVRC2012_val_00027977,n04044716,radio telescope,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00027977.JPEG
ILSVRC2012_val_00011820,n02259212,leafhopper,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011820.JPEG
ILSVRC2012_val_00046426,n02909870,bucket,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046426.JPEG
ILSVRC2012_val_00019865,n03530642,honeycomb,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019865.JPEG
ILSVRC2012_val_00035561,n02486410,baboon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00035561.JPEG
ILSVRC2012_val_00006206,n12144580,corn,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006206.JPEG
ILSVRC2012_val_00048430,n04540053,volleyball,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048430.JPEG
ILSVRC2012_val_00000301,n02321529,sea cucumber,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000301.JPEG
ILSVRC2012_val_00049084,n06785654,crossword puzzle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049084.JPEG
ILSVRC2012_val_00044968,n02113712,miniature poodle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00044968.JPEG
ILSVRC2012_val_00003581,n07742313,Granny Smith,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003581.JPEG
ILSVRC2012_val_00030347,n04311004,steel arch bridge,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00030347.JPEG
ILSVRC2012_val_00005591,n02364673,guinea pig,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00005591.JPEG
ILSVRC2012_val_00015310,n02111129,Leonberg,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00015310.JPEG
ILSVRC2012_val_00016791,n02492035,capuchin,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00016791.JPEG
ILSVRC2012_val_00004464,n02643566,lionfish,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004464.JPEG
ILSVRC2012_val_00006748,n03344393,fireboat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006748.JPEG
ILSVRC2012_val_00048078,n04131690,saltshaker,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048078.JPEG
ILSVRC2012_val_00026080,n03764736,milk can,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00026080.JPEG
ILSVRC2012_val_00030091,n02804610,bassoon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00030091.JPEG
ILSVRC2012_val_00042867,n03085013,computer keyboard,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00042867.JPEG
ILSVRC2012_val_00022614,n04074963,remote control,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00022614.JPEG
ILSVRC2012_val_00014928,n02113978,Mexican hairless,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00014928.JPEG
ILSVRC2012_val_00012477,n03709823,mailbag,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012477.JPEG
ILSVRC2012_val_00023479,n04141327,scabbard,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023479.JPEG
ILSVRC2012_val_00010842,n02088466,bloodhound,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010842.JPEG
ILSVRC2012_val_00023484,n04037443,racer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023484.JPEG
ILSVRC2012_val_00001934,n04562935,water tower,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00001934.JPEG
ILSVRC2012_val_00013777,n04099969,rocking chair,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013777.JPEG
ILSVRC2012_val_00006776,n04525038,velvet,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006776.JPEG
ILSVRC2012_val_00038257,n02085782,Japanese spaniel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038257.JPEG
ILSVRC2012_val_00035319,n02102480,Sussex spaniel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00035319.JPEG
ILSVRC2012_val_00000149,n03485407,hand-held computer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000149.JPEG
ILSVRC2012_val_00000578,n02074367,dugong,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000578.JPEG
ILSVRC2012_val_00030436,n04209239,shower curtain,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00030436.JPEG
ILSVRC2012_val_00024998,n02869837,bonnet,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024998.JPEG
ILSVRC2012_val_00045567,n03485407,hand-held computer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045567.JPEG
ILSVRC2012_val_00044173,n04399382,teddy,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00044173.JPEG
ILSVRC2012_val_00003662,n01990800,isopod,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003662.JPEG
ILSVRC2012_val_00025328,n03063689,coffeepot,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00025328.JPEG
ILSVRC2012_val_00023145,n04311004,steel arch bridge,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023145.JPEG
ILSVRC2012_val_00033409,n01924916,flatworm,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033409.JPEG
ILSVRC2012_val_00005574,n01695060,Komodo dragon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00005574.JPEG
ILSVRC2012_val_00025837,n02783161,ballpoint,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00025837.JPEG
ILSVRC2012_val_00004560,n02097130,giant schnauzer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004560.JPEG
ILSVRC2012_val_00041921,n01917289,brain coral,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041921.JPEG
ILSVRC2012_val_00017885,n03929855,pickelhaube,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00017885.JPEG
ILSVRC2012_val_00019425,n01924916,flatworm,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019425.JPEG
ILSVRC2012_val_00033387,n04467665,trailer truck,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033387.JPEG
ILSVRC2012_val_00031006,n02113624,toy poodle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00031006.JPEG
ILSVRC2012_val_00039114,n03623198,knee pad,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039114.JPEG
ILSVRC2012_val_00021904,n02098105,soft-coated wheaten terrier,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00021904.JPEG
ILSVRC2012_val_00008165,n03781244,monastery,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008165.JPEG
ILSVRC2012_val_00022332,n02233338,cockroach,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00022332.JPEG
ILSVRC2012_val_00017390,n04325704,stole,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00017390.JPEG
ILSVRC2012_val_00001530,n04458633,totem pole,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00001530.JPEG
ILSVRC2012_val_00006323,n04370456,sweatshirt,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006323.JPEG
ILSVRC2012_val_00037519,n04179913,sewing machine,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00037519.JPEG
ILSVRC2012_val_00047830,n07880968,burrito,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047830.JPEG
ILSVRC2012_val_00028748,n04589890,window screen,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00028748.JPEG
ILSVRC2012_val_00007085,n12267677,acorn,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007085.JPEG
ILSVRC2012_val_00014405,n07734744,mushroom,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00014405.JPEG
ILSVRC2012_val_00009974,n01843383,toucan,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00009974.JPEG
ILSVRC2012_val_00005605,n04372370,switch,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00005605.JPEG
ILSVRC2012_val_00019389,n02028035,redshank,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019389.JPEG
ILSVRC2012_val_00018228,n01742172,boa constrictor,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018228.JPEG
ILSVRC2012_val_00024882,n03991062,pot,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024882.JPEG
ILSVRC2012_val_00001277,n02002556,white stork,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00001277.JPEG
ILSVRC2012_val_00016423,n03337140,file,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00016423.JPEG
ILSVRC2012_val_00005091,n04532106,vestment,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00005091.JPEG
ILSVRC2012_val_00029139,n04371774,swing,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029139.JPEG
ILSVRC2012_val_00045560,n04310018,steam locomotive,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045560.JPEG
ILSVRC2012_val_00028067,n04235860,sleeping bag,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00028067.JPEG
ILSVRC2012_val_00033945,n01855672,goose,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033945.JPEG
ILSVRC2012_val_00006212,n04026417,purse,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006212.JPEG
ILSVRC2012_val_00013892,n04597913,wooden spoon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013892.JPEG
ILSVRC2012_val_00036880,n02233338,cockroach,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00036880.JPEG
ILSVRC2012_val_00018491,n02113799,standard poodle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018491.JPEG
ILSVRC2012_val_00035067,n02165456,ladybug,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00035067.JPEG
ILSVRC2012_val_00034611,n02009912,American egret,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034611.JPEG
ILSVRC2012_val_00038643,n04118776,rule,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038643.JPEG
ILSVRC2012_val_00014606,n12768682,buckeye,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00014606.JPEG
ILSVRC2012_val_00025505,n03761084,microwave,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00025505.JPEG
ILSVRC2012_val_00008039,n02701002,ambulance,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008039.JPEG
ILSVRC2012_val_00041229,n03866082,overskirt,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041229.JPEG
ILSVRC2012_val_00014050,n02086240,Shih-Tzu,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00014050.JPEG
ILSVRC2012_val_00025004,n04285008,sports car,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00025004.JPEG
ILSVRC2012_val_00032814,n07248320,book jacket,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00032814.JPEG
ILSVRC2012_val_00023582,n02105505,komondor,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023582.JPEG
ILSVRC2012_val_00018436,n02423022,gazelle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018436.JPEG
ILSVRC2012_val_00017226,n02088466,bloodhound,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00017226.JPEG
ILSVRC2012_val_00018554,n02971356,carton,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018554.JPEG
ILSVRC2012_val_00020286,n02190166,fly,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020286.JPEG
ILSVRC2012_val_00039119,n03832673,notebook,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039119.JPEG
ILSVRC2012_val_00042514,n09256479,coral reef,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00042514.JPEG
ILSVRC2012_val_00017776,n02494079,squirrel monkey,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00017776.JPEG
ILSVRC2012_val_00045036,n01914609,sea anemone,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045036.JPEG
ILSVRC2012_val_00001712,n02397096,warthog,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00001712.JPEG
ILSVRC2012_val_00040161,n02190166,fly,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00040161.JPEG
ILSVRC2012_val_00010404,n02892201,brass,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010404.JPEG
ILSVRC2012_val_00033748,n04479046,trench coat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033748.JPEG
ILSVRC2012_val_00000156,n02114855,coyote,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000156.JPEG
